record_id,title,year,stage,decision,criteria_codes,rationale,date
CAND-4806,60 Years of Databases (final part),2023,title_abstract,advance,screen-pass,historical overview of database technology evolution,2026-07-05
CAND-4809,A Bibliometric Analysis of the Evolution of State-of-the-Art Blockchain Technology (BCT) in the Agrifood Sector from 2014 to 2022,2023,title_abstract,exclude,EC-topic,blockchain bibliometric analysis in agrifood; not DBMS,2026-07-05
CAND-4811,A Brief Survey of Vector Databases,2023,title_abstract,advance,screen-pass,brief survey of vector databases,2026-07-05
CAND-4814,A Comprehensive Overview on Implementing IoT-AI Interface in Agriculture,2023,title_abstract,exclude,EC2,IoT-AI agriculture overview; cloud database merely incidental,2026-07-05
CAND-4815,"A Comprehensive Review of Mongo DB: Features, Advantages, and Limitations",2023,title_abstract,advance,screen-pass,comprehensive review of MongoDB NoSQL DBMS,2026-07-05
CAND-4818,"A Comprehensive Survey on Vector Database: Storage and Retrieval Technique, Challenge",2023,title_abstract,advance,screen-pass,comprehensive survey of vector database techniques,2026-07-05
CAND-4819,"Addressing discoverability, trust and data quality in peer-to-peer distributed databases for citizen science",2023,title_abstract,exclude,EC1,addresses P2P distributed database challenges for citizen science app,2026-07-05
CAND-4821,A Fast Learned Key-Value Store for Concurrent and Distributed Systems,2023,title_abstract,exclude,EC1,proposes new fast learned key-value store,2026-07-05
CAND-4823,A graph neural network model for the diagnosis of lung adenocarcinoma based on multimodal features and an edge-generation network,2023,title_abstract,exclude,EC2,GNN lung cancer diagnosis model; not DBMS,2026-07-05
CAND-4824,"A guide for developing comprehensive systems biology maps of disease mechanisms: planning, construction and maintenance",2023,title_abstract,exclude,EC2,systems biology disease map guide; not DBMS,2026-07-05
CAND-4825,A High-performance RDMA-oriented Learned Key-value Store for Disaggregated Memory Systems,2023,title_abstract,exclude,EC1,proposes new RDMA-oriented learned key-value store,2026-07-05
CAND-4826,AI-Enabled Framework for Mobile Network Experimentation Leveraging ChatGPT: Case Study of Channel Capacity Calculation for η-µ Fading and Co-Channel Interference,2023,title_abstract,exclude,EC2,AI mobile network ChatGPT framework; not DBMS,2026-07-05
CAND-4828,AirIndex: Versatile Index Tuning Through Data and Storage,2023,title_abstract,exclude,EC1,proposes AirIndex versatile index tuning system,2026-07-05
CAND-4830,Algorithmic Complexity Attacks on Dynamic Learned Indexes,2023,title_abstract,exclude,EC1,proposes complexity attacks against learned index ALEX,2026-07-05
CAND-4831,A Microservices-Based Architecture for High-Performance Customer Relationship Management Applications,2023,title_abstract,exclude,EC1,proposes microservices-based CRM architecture,2026-07-05
CAND-4833,Analysis of New Distribution Network Planning Using Artificial Intelligence Semantic Recognition,2023,title_abstract,exclude,EC2,AI semantic recognition for grid planning; not DBMS survey,2026-07-05
CAND-4838,An Effective Knowledge Mining Method for Compressor Fault Text Data Based on Large Language Model,2023,title_abstract,exclude,EC-topic,knowledge graph fault-mining LLM method; not DBMS,2026-07-05
CAND-4840,An Evaluation of SQL and NoSQL Databases for Facial Recognition Pipelines,2023,title_abstract,advance,screen-pass,evaluates SQL vs NoSQL vs graph databases comparatively,2026-07-05
CAND-4844,An Overview on Cloud Distributed Databases for Business Environments,2023,title_abstract,advance,screen-pass,overview of cloud distributed databases and DBaaS,2026-07-05
CAND-4845,A Question-Answering Model Based on Knowledge Graphs for the General Provisions of Equipment Purchase Orders for Steel Plants Maintenance,2023,title_abstract,exclude,EC-topic,knowledge graph QA model; not a DBMS survey,2026-07-05
CAND-4847,A REVIEW AND COMPARISON OF KEY DISTRIBUTED DATABASE CHARACTERISTICS ACROSS SEVERAL NOSQL DISTRIBUTED DATABASES,2023,title_abstract,advance,screen-pass,review comparing NoSQL distributed database characteristics,2026-07-05
CAND-4848,A Review Of Data Management Techniques In Cloud Systems,2023,title_abstract,advance,screen-pass,review of data management techniques in cloud systems,2026-07-05
CAND-4851,"A Review of the Application Research of ""Blockchain + Education Resources""",2023,title_abstract,exclude,EC-topic,blockchain education resources application review,2026-07-05
CAND-4853,A REVIEW ON CLOUD DATABASE SERVICE,2023,title_abstract,advance,screen-pass,review on cloud database service,2026-07-05
CAND-4854,A Review on Utilizing Big Data Techniques for Performance Improvement in Software Defined Networking,2023,title_abstract,exclude,EC2,big data techniques for SDN review; not DBMS,2026-07-05
CAND-4858,A Simple Yet High-Performing On-disk Learned Index: Can We Have Our Cake and Eat it Too?,2023,title_abstract,exclude,EC1,proposes AULID on-disk learned index,2026-07-05
CAND-4861,A State of Art Survey for Big Data Processing and NoSQL Database Architecture,2023,title_abstract,advance,screen-pass,state-of-art survey of NoSQL database architecture,2026-07-05
CAND-4863,A survey and comparison of consistent hashing algorithms,2023,title_abstract,advance,screen-pass,survey and comparison of consistent hashing algorithms,2026-07-05
CAND-4864,A survey and conceptual of Internet of Things system for remote healthcare monitoring,2023,title_abstract,exclude,EC2,IoT healthcare monitoring survey; not DBMS focused,2026-07-05
CAND-4865,A Survey of Big Data Tools for Remote Healthcare Services,2023,title_abstract,exclude,EC2,big data tools for healthcare survey; domain not DBMS focus,2026-07-05
CAND-4867,A Survey of Graph Techniques Applied in Software Defined Networking,2023,title_abstract,exclude,EC2,graph techniques for SDN survey; networking domain focus,2026-07-05
CAND-4872,A Survey on Consensus Protocols and Attacks on Blockchain Technology,2023,title_abstract,exclude,EC-topic,blockchain consensus protocols and attacks survey; not DBMS,2026-07-05
CAND-4873,A Survey on Property-Preserving Database Encryption Techniques in the Cloud,2023,title_abstract,advance,screen-pass,survey of property-preserving database encryption in cloud,2026-07-05
CAND-4875,A Survey on Security Threats and Mitigation Strategies for NoSQL Databases - MongoDB as a Use Case,2023,title_abstract,advance,screen-pass,survey of NoSQL security threats MongoDB case,2026-07-05
CAND-4881,A systematic analysis of trending NOSQL database tools and techniques: A survey,2023,title_abstract,advance,screen-pass,systematic survey of trending NoSQL database tools,2026-07-05
CAND-4883,A systematic literature review of authorization and access control requirements and current state of the art for different database models,2023,title_abstract,advance,screen-pass,SLR on authorization access control across database models,2026-07-05
CAND-4892,Automated machine learning for analysis and prediction of vehicle crashes,2023,title_abstract,exclude,EC2,vehicle crash ML prediction study; not DBMS,2026-07-05
CAND-4895,Automating Insurance Claims Processing and Updating to MongoDB Database,2023,title_abstract,exclude,EC1,single insurance claims automation using MongoDB,2026-07-05
CAND-4896,A View into the Future of Academic Publishing,2023,title_abstract,exclude,EC1,proposes DAP distributed ledger publishing initiative,2026-07-05
CAND-4900,Benchmarking HTAP databases for performance isolation and real-time analytics,2023,title_abstract,advance,screen-pass,benchmarking HTAP databases for performance isolation,2026-07-05
CAND-4901,BERT Model-based Natural Language to NoSQL Query Conversion using Deep Learning Approach,2023,title_abstract,exclude,EC1,proposes BERT-based NoSQL query conversion technique,2026-07-05
CAND-4903,Big data clustering using fuzzy based energy efficient clustering and MobileNet V2,2023,title_abstract,exclude,EC-topic,fuzzy clustering big data ML method; not DBMS,2026-07-05
CAND-4904,"Big Data, NoSQL, and Accounting Information Security: A Comprehensive Review",2023,title_abstract,advance,screen-pass,comprehensive review of NoSQL big data accounting security,2026-07-05
CAND-4905,Blockchain: An Overview and Its Applications in Aviation,2023,title_abstract,exclude,EC-topic,blockchain overview for aviation applications; not DBMS,2026-07-05
CAND-4906,Blockchain Integration in the Era of Industrial Metaverse,2023,title_abstract,exclude,EC-topic,blockchain integration industrial metaverse; not DBMS,2026-07-05
CAND-4908,Blockchain Security Threats and Collaborative Defense: A Literature Review,2023,title_abstract,exclude,EC-topic,blockchain security threats literature review; not DBMS,2026-07-05
CAND-4911,Building a serverless Data Lakehouse from spare parts,2023,title_abstract,exclude,EC1,single serverless data lakehouse build experience report,2026-07-05
CAND-4912,Building knowledge graph in the transportation domain,2023,title_abstract,exclude,EC-topic,transportation knowledge graph database case study,2026-07-05
CAND-4916,Cloudscreen: A “one-stop-shop” Platform for Drug Repurposing,2023,title_abstract,exclude,EC1,single drug repurposing platform Cloudscreen proposal,2026-07-05
CAND-4917,Cluster Data Organization for Decentralized Grid Operation based on Clustering Power System Approach,2023,title_abstract,exclude,EC2,smart grid cluster data organization; not DBMS,2026-07-05
CAND-4918,Collaborating university: Using graph database to assess the network's characteristics of patenting university in Indonesia,2023,title_abstract,exclude,EC1,single case study using graph database for patenting network,2026-07-05
CAND-4919,Collaborative Tourism Application,2023,title_abstract,exclude,EC1,single tourism web application using MERN stack,2026-07-05
CAND-4920,"Comparative Analysis of Relational and Graph Databases for Data Provenance: Performance, Queries, and Security Considerations",2023,title_abstract,advance,screen-pass,comparative analysis of relational versus graph databases,2026-07-05
CAND-4921,Comparative Evaluation of Data Decoupling Techniques for Federated Machine Learning with Database as a Service,2023,title_abstract,exclude,EC1,proposes DDFL federated learning framework with DBaaS,2026-07-05
CAND-4924,Comprehensive review on the pathogenesis of hypertriglyceridaemia-associated acute pancreatitis,2023,title_abstract,exclude,EC2,pancreatitis pathogenesis medical review; not DBMS,2026-07-05
CAND-4927,Consistency issue and related trade-offs in distributed replicated systems and databases: a review,2023,title_abstract,advance,screen-pass,review of consistency trade-offs in distributed databases,2026-07-05
CAND-4929,Construction and management of industrial system failure mode knowledge graph,2023,title_abstract,exclude,EC1,proposes single FMEA knowledge graph system not a survey,2026-07-05
CAND-4931,CPS in block chain smart city application based on distributed ledger based decentralized technique,2023,title_abstract,exclude,EC2,blockchain-enabled CPS overview; no DBMS focus,2026-07-05
CAND-4935,Data Analytics and Blockchain: A Review,2023,title_abstract,exclude,EC-topic,blockchain data analytics review; not DBMS technology,2026-07-05
CAND-4936,Data Analytics Era: Survey of Analysis of Banking System by using Blockchain,2023,title_abstract,exclude,EC-topic,blockchain banking survey; no database systems focus,2026-07-05
CAND-4938,Database Management System: A Study of Increasing Impact of NoSQL Databases,2023,title_abstract,advance,screen-pass,review of NoSQL database growth and impact,2026-07-05
CAND-4940,Database Meets Artificial Intelligence: A Survey (Extended Abstract),2023,title_abstract,advance,screen-pass,AI4DB survey on database meets AI,2026-07-05
CAND-4941,Database Tuning from Relational Database to Big Data,2023,title_abstract,advance,screen-pass,literature review of database tuning across DB types,2026-07-05
CAND-4944,Data Engineering: An Overview from a Future Perspective,2023,title_abstract,advance,screen-pass,overview of data engineering incl SQL/NoSQL/warehousing,2026-07-05
CAND-4947,Data Platform Guidelines and Prototype for Microgrids and Energy Access: Matching Demand Profiles and Socio-Economic Data to Foster Project Development,2023,title_abstract,exclude,EC2,microgrid energy data platform; not DBMS survey,2026-07-05
CAND-4948,DATA_SPHERE,2023,title_abstract,advance,screen-pass,comprehensive overview of DBMS evolution and architecture,2026-07-05
CAND-4949,Decision tree learning in Neo4j on homogeneous and unconnected graph nodes from biological and clinical datasets,2023,title_abstract,exclude,EC1,single Neo4j decision-tree plug-in tool for clinical data,2026-07-05
CAND-4950,Deep Reinforcement Learning in Cloud Elasticity Through Offline Learning and Return Based Scaling,2023,title_abstract,exclude,EC2,cloud elasticity RL scaling; no database focus,2026-07-05
CAND-4951,Deliverable D6.4 Applications for interoperable access to OpenBiodiv through semantically enhanced queries,2023,title_abstract,exclude,EC1,single biodiversity semantic system deliverable not a survey,2026-07-05
CAND-4953,"Demystifying Graph Databases: Analysis and Taxonomy of Data Organization, System Designs, and Graph Queries",2023,title_abstract,advance,screen-pass,first survey and taxonomy of graph database systems,2026-07-05
CAND-4959,Development of an Integrated System to Enhance Spatial Data Processing &amp;amp; Management for Planning Authorities,2023,title_abstract,exclude,EC1,proposes single integrated spatial data system,2026-07-05
CAND-4960,Development of a Tourism Mobile Application Using Linear Search Algorithm Linked to Cloud-based NoSQL Document Database,2023,title_abstract,exclude,EC1,single tourism mobile app using NoSQL database,2026-07-05
CAND-4961,Development of pneumatic shoe press machine with integrated real-time cloud database system for SMEs footwear productivity,2023,title_abstract,exclude,EC1,single shoe-press machine with cloud database prototype,2026-07-05
CAND-4963,"DiffLex: A High-Performance, Memory-Efficient and NUMA-Aware Learned Index using Differentiated Management",2023,title_abstract,exclude,EC1,proposes single new learned index DiffLex,2026-07-05
CAND-4966,Digital tools for agrobiological and phonological accounting of the Anapa ampelographic collection,2023,title_abstract,exclude,EC2,agrobiological digital tools; not DBMS survey,2026-07-05
CAND-4968,DILI: A Distribution-Driven Learned Index,2023,title_abstract,exclude,EC1,proposes single new learned index DILI,2026-07-05
CAND-4969,DILI: A Distribution-Driven Learned Index (Extended version),2023,title_abstract,exclude,EC1,extended version of single learned index DILI,2026-07-05
CAND-4975,DrugProtKGE: Weakly Supervised Knowledge Graph Embedding for Highly-Effective Drug-Protein Interaction Representation,2023,title_abstract,exclude,EC-topic,knowledge graph embedding method for drug-protein data,2026-07-05
CAND-4977,"DyTIS: A Dynamic Dataset Targeted Index Structure Simultaneously Efficient for Search, Insert, and Scan",2023,title_abstract,exclude,EC1,proposes single new index structure DyTIS,2026-07-05
CAND-4981,Effective Network Analytics: Network Visualization and Graph Data Management,2023,title_abstract,exclude,IC1,special-issue editorial intro not a survey,2026-07-05
CAND-4982,Efficient Black-Box Checking of Snapshot Isolation in Databases,2023,title_abstract,exclude,EC1,proposes single black-box snapshot isolation checker PolySI,2026-07-05
CAND-4984,Emerging advances of blockchain technology in finance: a content analysis,2023,title_abstract,exclude,EC-topic,blockchain in finance content analysis; not DBMS focus,2026-07-05
CAND-4985,Empowering Sustainable Urban Development: Big Data and Ai for Improved Policy Usability,2023,title_abstract,exclude,EC2,urban big data/AI policy framework; no DBMS focus,2026-07-05
CAND-4986,Engineering Distributed Enterprise Platforms In Cloud-Centric Environments,2023,title_abstract,exclude,EC2,general cloud enterprise platform architecture; no DBMS focus,2026-07-05
CAND-4987,Enhanced subgraph matching for large graphs using candidate region-based decomposition and ordering,2023,title_abstract,exclude,EC1,proposes single subgraph matching algorithm,2026-07-05
CAND-4988,Enhancement of Privacy Preservation and Security in Cloud Databases using Blockchain Technology,2023,title_abstract,exclude,EC1,proposes single blockchain framework for cloud databases,2026-07-05
CAND-4994,"Evolution of Database Management System in Hybrid and Multi Cloud Platform: Challenges, Solutions and Innovations",2023,title_abstract,advance,screen-pass,review of DBMS evolution in hybrid/multi-cloud platforms,2026-07-05
CAND-4998,Exploiting Cloud Object Storage for High-Performance Analytics,2023,title_abstract,exclude,EC1,proposes blueprint for cloud object store analytics,2026-07-05
CAND-4999,Exploring the Fusion of Knowledge Graphs into Cognitive Modular Production,2023,title_abstract,exclude,EC2,knowledge graph fusion for modular production; domain application,2026-07-05
CAND-5002,Fast Synthetic Data-Aware Log Generation for Temporal Declarative Models,2023,title_abstract,exclude,EC1,proposes single log-generation algorithm for process models,2026-07-05
CAND-5003,FedGTA: Topology-Aware Averaging for Federated Graph Learning,2023,title_abstract,exclude,EC1,proposes single federated graph learning method FedGTA,2026-07-05
CAND-5004,Fine mapping of high-temperature adult-plant resistance to stripe rust in wheat cultivar Louise,2023,title_abstract,exclude,IC2,wheat stripe rust genetics; unrelated to databases,2026-07-05
CAND-5007,Framework Architecture for Designing High-Load Web Applications,2023,title_abstract,exclude,EC1,author's own web application framework proposal,2026-07-05
CAND-5009,Full-Power Graph Querying: State of the Art and Challenges,2023,title_abstract,advance,screen-pass,tutorial on graph querying state of the art,2026-07-05
CAND-5012,GeoGauss: Strongly Consistent and Light-Coordinated OLTP for Geo-Replicated SQL Database,2023,title_abstract,exclude,EC1,proposes single geo-replicated SQL database GeoGauss,2026-07-05
CAND-5014,GlassDB: An Efficient Verifiable Ledger Database System Through Transparency,2023,title_abstract,exclude,EC1,proposes single verifiable ledger database GlassDB,2026-07-05
CAND-5015,GPU Database for Large Geospatial Datasets,2023,title_abstract,advance,screen-pass,survey of technologies for GPU-based spatial database,2026-07-05
CAND-5016,Graph Database Application Method for Automatic Review of Open BIM-based Design Suitability,2023,title_abstract,exclude,EC1,applies graph database to BIM design review,2026-07-05
CAND-5017,GraphOS: Towards Oblivious Graph Processing,2023,title_abstract,exclude,EC1,proposes single oblivious graph processing system GraphOS,2026-07-05
CAND-5020,High-Performance Caching of Homomorphic Encryption for Cloud Databases,2023,title_abstract,exclude,EC1,proposes single encryption algorithm ASEnc for cloud DBs,2026-07-05
CAND-5022,Hop-Constrained s-t Simple Path Enumeration on Large Dynamic Graphs,2023,title_abstract,exclude,EC1,proposes single path enumeration index for dynamic graphs,2026-07-05
CAND-5024,Human AGEs: an interactive spatio-temporal visualization and database of human archeogenomics,2023,title_abstract,exclude,EC2,archeogenomics visualization database resource; not DBMS survey,2026-07-05
CAND-5025,<i>InCliniGene</i> enables high-throughput and comprehensive <i>in vivo</i> clonal tracking toward clinical genomics data integration,2023,title_abstract,exclude,EC1,single clonal tracking algorithm tool InCliniGene,2026-07-05
CAND-5028,Implementation of Blockchain in Enhancing the Security of Financial Asset Management and Company Transactions Using Python Programming Language,2023,title_abstract,exclude,EC1,single blockchain financial asset app in Python,2026-07-05
CAND-5029,Implementation of Blockchain Technology Could Increase Equity and Transparency in Organ Transplantation: A Narrative Review of an Emergent Tool,2023,title_abstract,exclude,EC-topic,narrative review of blockchain in organ transplantation,2026-07-05
CAND-5035,Improving NoSQL Spatial-Query Processing with Server-Side In-Memory R*-Tree Indexes for Spatial Vector Data,2023,title_abstract,exclude,EC1,proposes single R*-tree index technique for NoSQL,2026-07-05
CAND-5037,Information model of a geoinformation system for studying the geometry of rock massif based on seismic survey data,2023,title_abstract,exclude,EC2,geoinformation model for rock massif; domain GIS focus,2026-07-05
CAND-5041,Investigation on the Integrated Cloud and BlockChain (ICBC)Technologies to Secure Healthcare Data Management Systems,2023,title_abstract,exclude,EC1,proposes single cloud-blockchain healthcare architecture ICBC,2026-07-05
CAND-5042,IoT and GIS Integration for Real-Time Monitoring of Soil Health and Nutrient Status,2023,title_abstract,exclude,EC2,IoT/GIS soil monitoring; no database systems focus,2026-07-05
CAND-5045,Is There More Than Pokémon Go? – Exploring the State of Research on Causal Modeling in the Field of Augmented Reality,2023,title_abstract,exclude,EC2,literature review of AR causal modeling; DB used as tool,2026-07-05
CAND-5047,KG-Roar: Interactive Datalog-Based Reasoning on Virtual Knowledge Graphs,2023,title_abstract,exclude,EC1,demo of single reasoning system KG-Roar,2026-07-05
CAND-5048,Knowledge discovery assistants for crash simulations with graph algorithms and energy absorption features,2023,title_abstract,exclude,EC1,single graph representation approach for crash simulations,2026-07-05
CAND-5049,Knowledge Graph-Based a Purchase Order Knowledge Retrieval Model (POKREM) for Steel Plants,2023,title_abstract,exclude,EC1,single knowledge retrieval model POKREM for steel plants,2026-07-05
CAND-5050,Knowledge Graphs Querying,2023,title_abstract,advance,screen-pass,survey of knowledge graph querying techniques,2026-07-05
CAND-5051,Knowledge Retrieval Model Based on a Graph Database for Semantic Search in Equipment Purchase Order Specifications for Steel Plants,2023,title_abstract,exclude,EC1,single graph-database retrieval model for steel plant POs,2026-07-05
CAND-5052,KVMod—A Novel Approach to Design Key-Value NoSQL Databases,2023,title_abstract,exclude,EC1,proposes novel key-value NoSQL design approach KVMod,2026-07-05
CAND-5055,Large-Scale Biomedical Relation Extraction Across Diverse Relation Types: Model Development and Usability Study on COVID-19,2023,title_abstract,exclude,EC2,biomedical relation extraction model; not DBMS survey,2026-07-05
CAND-5057,LCL: A Lock Chain Length-based Distributed Algorithm for Deadlock Detection and Resolution,2023,title_abstract,exclude,EC1,proposes single deadlock detection algorithm LCL,2026-07-05
CAND-5058,Learned Index: A Comprehensive Experimental Evaluation,2023,title_abstract,advance,screen-pass,comprehensive experimental evaluation of learned indexes,2026-07-05
CAND-5060,Learning Balanced Tree Indexes for Large-Scale Vector Retrieval,2023,title_abstract,exclude,EC1,proposes single learned tree index for vector retrieval,2026-07-05
CAND-5061,Learning Graph Databases: Neo4j an overview,2023,title_abstract,advance,screen-pass,tutorial overview of graph databases via Neo4j,2026-07-05
CAND-5065,LMSFC: A Novel Multidimensional Index Based on Learned Monotonic Space Filling Curves,2023,title_abstract,exclude,EC1,proposes single learned multidimensional index LMSFC,2026-07-05
CAND-5072,MEMORIA: A Memory Enhancement and MOment RetrIeval Application for LSC 2023,2023,title_abstract,exclude,EC1,single lifelog retrieval application for LSC challenge,2026-07-05
CAND-5076,MillenniumDB: An Open-Source Graph Database System,2023,title_abstract,exclude,EC1,proposes single new graph database system MillenniumDB,2026-07-05
CAND-5080,"Mobile edge fog, Blockchain Networking and Computing-A survey",2023,title_abstract,exclude,EC2,MEC and blockchain networking survey; no DBMS focus,2026-07-05
CAND-5081,Modelling Metadata and Data from Censuses and Surveys with Graph Databases,2023,title_abstract,exclude,EC1,single graph-database metadata model for census data,2026-07-05
CAND-5085,MONGODB: A COMPREHENSIVE REVIEW,2023,title_abstract,advance,screen-pass,comprehensive review of MongoDB NoSQL database,2026-07-05
CAND-5087,MRVs: Enforcing Numeric Invariants in Parallel Updates to Hotspots with Randomized Splitting,2023,title_abstract,exclude,EC1,proposes single technique MRVs for update hotspots,2026-07-05
CAND-5089,Multidimensional Modelling in NoSQL Database : A Systematic Review,2023,title_abstract,advance,screen-pass,systematic review of multidimensional modelling in NoSQL,2026-07-05
CAND-5090,Multi-model query languages: taming the variety of big data,2023,title_abstract,advance,screen-pass,comprehensive survey of multi-model query languages,2026-07-05
CAND-5091,Navigating Workload Compatibility Between a Recommender System and a NoSQL Database: An Interactive Tutorial,2023,title_abstract,advance,screen-pass,interactive tutorial on NoSQL workload compatibility,2026-07-05
CAND-5093,Neural Graph Reasoning: Complex Logical Query Answering Meets Graph Databases,2023,title_abstract,exclude,EC-topic,knowledge graph reasoning survey; not DBMS technology,2026-07-05
CAND-5096,NHtapDB: Native HTAP Databases,2023,title_abstract,exclude,EC1,proposes single native HTAP database system,2026-07-05
CAND-5098,No DBA? No Regret! Multi-Armed Bandits for Index Tuning of Analytical and HTAP Workloads With Provable Guarantees,2023,title_abstract,exclude,EC1,proposes bandit-based self-driving index tuning approach,2026-07-05
CAND-5100,NoSQL Database Modeling and Management: A Systematic Literature Review,2023,title_abstract,advance,screen-pass,NoSQL database modeling systematic literature review,2026-07-05
CAND-5106,OpenStreetMap – building data completeness visualization in terms of “Fitness for purpose”,2023,title_abstract,exclude,EC2,OSM building completeness study; not DBMS survey,2026-07-05
CAND-5107,Optimal Uncoordinated Unique IDs,2023,title_abstract,exclude,EC1,proposes uncoordinated unique ID generation algorithm,2026-07-05
CAND-5110,Order-Preserving Database Encryption with Secret Sharing,2023,title_abstract,exclude,EC1,proposes new order-preserving encryption scheme,2026-07-05
CAND-5112,Overview of Data Management Technology for Transportation Infrastructure based on BIM,2023,title_abstract,exclude,EC2,BIM data management review; not DBMS focus,2026-07-05
CAND-5113,Overview of the economic activity of cloud providers and research on the theoretical foundations of cloud computing,2023,title_abstract,exclude,EC2,cloud provider economics overview; no DB focus,2026-07-05
CAND-5116,"Performance Analysis of Scaling NoSQL vs SQL: A Comparative Study of MongoDB, Cassandra, and PostgreSQL",2023,title_abstract,advance,screen-pass,comparative performance study of MongoDB Cassandra PostgreSQL,2026-07-05
CAND-5125,Privacy-Preserving Graph Matching Query Supporting Quick Subgraph Extraction,2023,title_abstract,exclude,EC1,proposes new privacy-preserving graph matching scheme,2026-07-05
CAND-5130,pTA: A Programmable Teaching Assistant for Lab Courses,2023,title_abstract,exclude,EC1,teaching assistant tool for cloud databases course,2026-07-05
CAND-5132,QA4C: An Intelligent Question and Answering System for the C Programming Language Based on Knowledge Graph,2023,title_abstract,exclude,EC1,proposes single knowledge-graph Q&A system,2026-07-05
CAND-5133,Qobra: Fast Verification of Transactional Serializability with Quantum Annealing,2023,title_abstract,exclude,EC1,proposes Qobra quantum serializability verification system,2026-07-05
CAND-5135,Quantum Algorithm for Maximum Biclique Problem,2023,title_abstract,exclude,EC1,quantum algorithm for biclique problem; not DB survey,2026-07-05
CAND-5136,QUEST: An Efficient Query Evaluation Scheme Towards Scan-Intensive Cross-Model Analysis,2023,title_abstract,exclude,EC1,proposes QUEST cross-model query evaluation system,2026-07-05
CAND-5138,Recent Advances and Benchmarking of NewSQL for OLTP and OLAP in the Big Data Age,2023,title_abstract,advance,screen-pass,benchmarking survey of NewSQL for OLTP/OLAP,2026-07-05
CAND-5142,"Reproducibility Starts at the Source: R, Python, and Julia Packages for Retrieving USGS Hydrologic Data",2023,title_abstract,exclude,EC2,hydrologic data retrieval tool packages; not DB survey,2026-07-05
CAND-5143,Research Challenges and Future Directions for Data Storage in Cloud Computing Environment,2023,title_abstract,advance,screen-pass,survey of cloud storage and cloud database challenges,2026-07-05
CAND-5144,Research on the Policy Analysis of Sustainable Energy Based on Policy Knowledge Graph Technology—A Case Study in China,2023,title_abstract,exclude,EC-topic,policy knowledge graph application; not DBMS,2026-07-05
CAND-5146,"Review of Blockchain Technology with respect to Applications, Platforms and Architectures",2023,title_abstract,exclude,EC-topic,general blockchain technology review,2026-07-05
CAND-5147,REVIEW OF CLOUD DATABASE BENEFITS AND CHALLENGES,2023,title_abstract,advance,screen-pass,review of cloud database benefits and challenges,2026-07-05
CAND-5151,Role of Sports Based on Big Data Analysis in Promoting the Physique and Health of Children and Adolescents,2023,title_abstract,exclude,EC2,sports big data application; not DB survey,2026-07-05
CAND-5152,Satellite imagery retrieval based on adaptive Gaussian–Markov random field model with Bayes deep convolutional neural network,2023,title_abstract,exclude,EC1,proposes satellite imagery retrieval method,2026-07-05
CAND-5153,Scalable k-nearest neighbor algorithms based on learned functions,2023,title_abstract,exclude,EC1,proposes learned kNN index structure LBF,2026-07-05
CAND-5155,Scheduling distributed multiway spatial join queries: optimization models and algorithms,2023,title_abstract,exclude,EC1,proposes spatial join scheduling algorithms,2026-07-05
CAND-5156,Schema Extraction in NoSQL Databases: A Systematic Literature Review,2023,title_abstract,advance,screen-pass,NoSQL schema extraction systematic literature review,2026-07-05
CAND-5157,SecBerg: Secure and Practical Iceberg Queries in Cloud,2023,title_abstract,exclude,EC1,proposes SecBerg secure iceberg query scheme,2026-07-05
CAND-5159,Security and Privacy Issues in Cloud-Based Databases: A Literature Review,2023,title_abstract,advance,screen-pass,literature review of cloud database security privacy,2026-07-05
CAND-5162,Semantic based pandemic prediction using big data,2023,title_abstract,exclude,EC2,pandemic prediction big data application,2026-07-05
CAND-5164,SimpleTS: An Efficient and Universal Model Selection Framework for Time Series Forecasting,2023,title_abstract,exclude,EC1,proposes SimpleTS forecasting model selection framework,2026-07-05
CAND-5167,SkiQL: A unified schema query language,2023,title_abstract,exclude,EC1,proposes SkiQL unified schema query language,2026-07-05
CAND-5168,SLBRIN: A Spatial Learned Index Based on BRIN,2023,title_abstract,exclude,EC1,proposes SLBRIN learned spatial index,2026-07-05
CAND-5171,Solver-In-The-Loop Cluster Resource Management for Database-as-a-Service,2023,title_abstract,exclude,EC1,proposes solver-based DBaaS resource management approach,2026-07-05
CAND-5173,SPG: Structure-Private Graph Database via SqueezePIR,2023,title_abstract,exclude,EC1,proposes SPG private graph database system,2026-07-05
CAND-5174,SplitGNN: Splitting GNN for Node Classification with Heterogeneous Attention,2023,title_abstract,exclude,EC1,proposes SplitGNN federated graph learning method,2026-07-05
CAND-5175,SQL and NoSQL Database Software Architecture Performance Analysis and Assessments—A Systematic Literature Review,2023,title_abstract,advance,screen-pass,SQL/NoSQL architecture performance systematic literature review,2026-07-05
CAND-5176,SQL vs NoSQL Databases for the Microservices: A Comparative Survey,2023,title_abstract,advance,screen-pass,SQL vs NoSQL comparative survey for microservices,2026-07-05
CAND-5177,Standard process for moving from a relational database model to NoSQL,2023,title_abstract,exclude,EC1,proposes relational-to-NoSQL migration methodology,2026-07-05
CAND-5181,Survey on Blockchain Cryptocurrency Wallet,2023,title_abstract,exclude,EC-topic,blockchain cryptocurrency wallet survey; no DB focus,2026-07-05
CAND-5182,Survey on Graph DB for Impact Analysis in Payment Platforms,2023,title_abstract,advance,screen-pass,survey on graph DB for payment platform analysis,2026-07-05
